clusterID,Values,Size,IDs
cluster_19989, 889894872524; 572659939DBCC4EC; 1BS49UT; , 3,massgenie_530; savingslots_223; antonline_437; 
cluster_20319, 2SS98UTABA; 191628931491; HE440G52SS98; 40791404; 827477; , 3,sdicraft_203; microcenter_85; pcmg_488; 
cluster_5848, VM1W2A1A2BUS01A; , 1,howardcomputer_2209; 
cluster_9172, LEN20EN004SUS; , 1,techcrave_1117; 
cluster_10190, KDHS9XIFGQH0KFBU; 889899065570; , 1,massgenie_285; 
cluster_16421, 889894770639; T8Y72USABA; , 2,techcrave_678; howardcomputer_367; 
cluster_12857, 192545207362; 3WE00UTABA; , 1,howardcomputer_813; 
cluster_2553, 889852000037; , 1,antonline_669; 
cluster_14112, ACRNXGP2AA003; , 1,techcrave_1689; 
cluster_20550, 20M90024US; 192651809412; 41236362; , 3,macmall_429; pcmg_543; howardcomputer_1663; 
cluster_7711, DCASP48USXCA; 92636273125; , 1,kaizyr_90; 
cluster_9615, FUJCED0010000WAAABC; , 1,techcrave_942; 
cluster_8810, 81B1001FUS; , 1,macmall_630; 
cluster_656, LEN20KF001YUS; , 1,techcrave_1205; 
cluster_13169, UX360CAAH51T; B01LYYUWNM; , 1,nautilusnet_75; 
cluster_3693, 886598056052; , 1,ebay_53; 
cluster_7594, 3YV99UTABA; HEZB15UG5V99; , 1,sdicraft_534; 
cluster_14133, 767944528; , 1,walmart_384; 
cluster_1544, 886389077976; , 1,techcrave_1907; 
cluster_2868, FEQJMOSNIWVWPFSC; , 1,massgenie_727; 
cluster_5377, KQTVCDRDPVLW2LCT; 884116282853; , 1,massgenie_935; 
cluster_9754, 680168901335; , 1,antonline_219; 
cluster_20343, GT83027; 824142162583; IN3FM562; , 3,macmall_565; microcart_73; cukusa_41; 
cluster_6485, 15BQ210NR; 840843; 193015402256; , 1,microcenter_37; 
cluster_13639, 191628993017; 56153453; , 1,walmart_9; 
cluster_13516, 192545290241; 14MCD0003DX; , 1,bestbuy_672; 
cluster_9205, 191628363520; 2HD15USABA; , 1,howardcomputer_1419; 
cluster_12275, KYMXCTSFKSJO3XK7; , 1,massgenie_481; 
cluster_6864, SNOINS235995SD; , 1,techcrave_2103; 
cluster_17263, 5397063949496; NOT04694; YRN49; , 2,cclonline_64; Box_483; 
cluster_16490, 824142161739; GT75093; , 2,macmall_553; antonline_1012; 
cluster_17580, 191114777633; GL503GEES73; , 2,savingslots_225; buydig_234; 
cluster_11479, 20HB001AUS; 191376437108; , 1,howardcomputer_1337; 
cluster_2356, 192330091664; , 1,antonline_792; 
cluster_2401, 742386534; 731236278771; , 1,walmart_931; 
cluster_12081, LEN20LH001QUS; , 1,techcrave_1348; 
cluster_20154, V1Q03UTABA; HEZB17G303UT; 13794773; 889899040577; , 3,macmall_172; sdicraft_417; pcmg_316; 
cluster_12118, SNOINS230134SA; , 1,techcrave_2084; 
cluster_3249, 884116275657; I35673657BLKPUS; , 1,truecurate_113; 
cluster_17862, 4713883236911; NOT04620; NHQ2CEK001; , 2,Box_332; cclonline_135; 
cluster_11837, 888793337059; , 1,techcrave_544; 
cluster_8980, DRKLU42F1ES6WSTD; , 1,massgenie_208; 
cluster_6530, CF19ZA231BM; , 1,portableone_191; 
cluster_13590, 4719072573782; 9S7181612019; , 1,Box_236; 
cluster_14100, 86OAXHXU36V5YCHP; 884116326472; , 1,massgenie_183; 
cluster_14751, SNOINS218907SA; , 1,techcrave_2042; 
cluster_13231, BD0BA4E31AF5D2A5; , 1,massgenie_641; 
cluster_10641, P7EPW13IEPVMSLLO; 611343101202; , 1,massgenie_881; 
cluster_22509, 20KN003TUS; 191114761984; 41059336; 192158696522; , 6,pcmg_40; truecurate_491; macmall_275; bestbuy_799; savingslots_520; howardcomputer_1599; 
cluster_22277, 889894705228; HEZBSG315E16; T6E16UTABA; TGBFQGF8GCYKW8WT; HEZBSG315E1K; DCT6E16UTCA; , 5,sdicraft_428; antonline_436; sdicraft_413; massgenie_229; kaizyr_179; 
cluster_3387, 5055792330854; NXGSUEK017; , 1,Box_375; 
cluster_18167, 889842369519; KJT00001; , 2,buydig_3; bestbuy_897; 
cluster_2167, 884116229520; B01LZKY7RB; 13ab016nr; , 1,electronicsface-186.html; 
cluster_6158, LEN20LD001FUS; , 1,techcrave_1324; 
cluster_5513, T410I524432010REFURBISHED; 812177027816; , 1,bestbuy_779; 
cluster_7245, B071P6NG6C; 2CN82EAABD; , 1,gdxtech_13; 
cluster_10372, 380107372; 190403191662; , 1,walmart_214; 
cluster_5944, 812177027489; E6420I525812810; , 1,bestbuy_499; 
cluster_6405, 20H8000HUS; 190940149416; , 1,truecurate_338; 
cluster_6117, 817698454; 45956794856; , 1,walmart_616; 
cluster_20497, LATI5590VM2J4; 884116282990; 889894869203; , 3,savingslots_317; truecurate_468; bestbuy_524; 
cluster_8147, XH5SPO3V2X43SUG; , 1,massgenie_81; 
cluster_3616, 190780779729; 242002421; , 1,walmart_915; 
cluster_11755, MD313LLA16BREFURBISHED; 643907579806; , 1,bestbuy_204; 
cluster_6473, R3SL120G; 4897065180954; B01DMR9X0K; , 1,gdxtech_88; 
cluster_13249, NHQ2RAA001; 191114273364; , 1,macmall_65; 
cluster_4326, 889296038283; , 1,techcrave_584; 
cluster_22887, 889349896570; 425187983; DCS510UADS71CA; SP51352N3978; S510UADS71; , 8,techcrave_1852; bestbuy_286; kaizyr_26; savingslots_476; truecurate_85; abt_40; macmall_32; walmart_839; 
cluster_12171, RZ0902393E32R3U1; 814855026104; , 1,bestbuy_947; 
cluster_1387, HPI4NH67UTABA; , 1,techcrave_111; 
cluster_835, 20MD0026US; 41518850; , 1,pcmg_708; 
cluster_15351, 191800152591; 81A5001UUS; , 2,bestbuy_719; truecurate_60; 
cluster_21007, 191114716694; , 4,abt_99; techcrave_1665; antonline_604; buydig_241; 
cluster_5125, XPS93607680SLV; 884116255680; , 1,truecurate_173; 
cluster_12215, 20M9000GUS; 192651172004; , 1,howardcomputer_1645; 
cluster_15046, 886598055390; , 2,galleon_15; antonline_500; 
cluster_20566, 191114223635; , 3,antonline_946; buydig_418; techcrave_159; 
cluster_14278, GETBE23LRDAED9X; , 1,techcrave_2553; 
cluster_20424, 191114767832; 1NL39UT; NXVGGAA005; , 3,savingslots_334; macmall_505; buydig_409; 
cluster_20925, 884116280545; BO3Q1KPMREBLJVCA; LATI738928WW3; , 4,antonline_1105; techcrave_1934; massgenie_469; truecurate_230; 
cluster_22326, 192545208246; 3WE68UAABA; HE15DB0030NR; 499554369; 15DB0030NR; , 5,truecurate_353; walmart_296; bestbuy_583; buydig_370; bhphotovideo_29; 
cluster_9256, GETBE23K5DAEDCX; , 1,techcrave_2520; 
cluster_10493, LEN20KF005EUS; , 1,techcrave_1211; 
cluster_11624, 4713883250627; NXGHKEK004; , 1,Box_355; 
cluster_5281, 643907579851; MC968LLABREFURBISHED; , 1,bestbuy_161; 
cluster_4948, CF19ZE122BM; , 1,portableone_235; 
cluster_2555, 192545419741; 15DA0012DX; , 1,bestbuy_585; 
cluster_3054, 4TN67USABA; 193015138223; , 1,howardcomputer_869; 
cluster_18517, 4718017061872; NOT05590; 90NR00L1M02010; GL504GSES082T; , 2,Box_279; cclonline_139; 
cluster_11739, AJSFDJAWRRS6NWQP; , 1,massgenie_363; 
cluster_12236, B015PYYDMQ; i7559763BLK; 8871925825502; , 1,gdxtech_160; 
cluster_22649, 884116276395; I55705395SLVPUS; DEI55705395S; TP203NAWB01T; 889349838112; I55705395SLV; , 8,sdicraft_177; techcrave_1788; savingslots_496; antonline_927; antonline_1101; truecurate_34; rlsteinway_35; savingslots_561; 
cluster_4830, 190781348955; , 1,techcrave_315; 
cluster_6130, RDPTGFHROCQGEBPH; 652513848749; , 1,massgenie_682; 
cluster_11047, 643907573521; MC721LLA; , 1,bestbuy_256; 
cluster_11512, 41209728; 192651428835; 20KS008JUS; , 1,pcmg_234; 
cluster_12065, D54XY; B01DZ4ME42; 889349200599; , 1,electronicsface-104.html; 
cluster_1811, HPIG6X34UPABA; , 1,techcrave_504; 
cluster_11632, TITPBADTHAMPPTT8; , 1,massgenie_136; 
cluster_20038, 884116254751; BBYTC66KFX; 823132611; , 3,truecurate_112; galleon_72; walmart_391; 
cluster_14865, 889349815861; , 2,techcrave_1885; rlsteinway_27; 
cluster_12183, 191376628216; , 1,antonline_1141; 
cluster_1310, LEN20EQS58N00; , 1,techcrave_1129; 
cluster_8030, GAQC2YRPQIIKR3SD; 192545016834; , 1,massgenie_940; 
cluster_4820, GETSG1DM5AAADSX; , 1,techcrave_1062; 
cluster_9703, 40897781; 889349896570; S510UADS71; , 1,pcmg_173; 
cluster_17737, 884116294139; BBY78KFDFX; 886685763; , 2,walmart_160; bestbuy_400; 
cluster_9356, LEN20L9001KUS; , 1,techcrave_226; 
cluster_14359, 20KF005FUS; 192563477341; , 1,howardcomputer_1071; 
cluster_5001, X751NATY006T; 4712900703184; , 1,Box_474; 
cluster_12890, 889661174899; , 1,techcrave_1623; 
cluster_11892, HE830G53RC00; 3RC00UTABA; 192545002820; , 1,sdicraft_275; 
cluster_10873, ZHN40YZKUBMTKRPR; , 1,massgenie_401; 
cluster_13917, D914RNVG5IGTE4FR; 192330208710; , 1,massgenie_86; 
cluster_21552, 884116261797; 959197982; 2NN30; DECB112NN30; CRM31892NN30; , 4,bhphotovideo_47; bestbuy_388; antonline_1167; walmart_358; 
cluster_12391, GETBA7C55AAEXXX; , 1,techcrave_2374; 
cluster_5582, CF20A0003VM; , 1,portableone_143; 
cluster_5216, 825633432956; E54501557; , 1,bestbuy_475; 
cluster_17687, 889349602782; , 2,techcrave_1810; ebay_119; 
cluster_9416, E09A329134456AA6; 889899040577; , 1,massgenie_289; 
cluster_16692, 191927002403; , 2,savingslots_594; rlsteinway_90; 
cluster_1880, 889349814628; , 1,techcrave_1805; 
cluster_4957, 4SA58UT; 884116236689; , 1,savingslots_11; 
cluster_6641, B0195NZ9AI; 719192611146; NXVC7AA003;TMP258M540N; , 1,electronicsface-296.html; 
cluster_14097, 700598123; 191114802366; , 1,walmart_550; 
cluster_5525, 888863987672; SP3155134CS; , 1,truecurate_411; 
cluster_17886, 192545383455; 322570741; , 2,ebay_8; walmart_19; 
cluster_14572, 41538644; 810576023125; , 1,walmart_478; 
cluster_17414, YJMKG; 884116282839; 40970755; , 2,pcmg_221; howardcomputer_2145; 
cluster_3430, 206599142; , 1,walmart_482; 
cluster_12494, 190780131381; , 1,techcrave_766; 
cluster_3573, HE830G53PY99; 192018986503; 3PY99UTABA; , 1,sdicraft_285; 
cluster_5671, 41039350; PC51126; , 1,pcmg_294; 
cluster_634, 56014067; , 1,walmart_227; 
cluster_15775, 191114871430; 3PP94UT; , 2,buydig_478; savingslots_533; 
cluster_18551, NXGP8EK006; 4713883303224; NOT04736; , 2,cclonline_58; Box_367; 
cluster_14513, 889296899044; , 1,techcrave_640; 
cluster_2862, 30023052; 4015625606946; , 1,Box_92; 
cluster_5687, SNOLAT239981SA; , 1,techcrave_2170; 
cluster_8715, CF20A5097KM; , 1,portableone_166; 
cluster_13164, 20C6008KUS; 888440423975; , 1,howardcomputer_2103; 
cluster_20741, 824142162583; 232485716; GT83TITAN027; , 3,walmart_107; antonline_996; bestbuy_929; 
cluster_3320, 841631122248; NXGNZAA002; , 1,bestbuy_5; 
cluster_1116, GETBE23MRDAEDXX; , 1,techcrave_2566; 
cluster_3316, 889661184027; , 1,techcrave_1635; 
cluster_7803, GETBA7CCCAAEDCX; , 1,techcrave_2386; 
cluster_3474, 190780886441; , 1,techcrave_832; 
cluster_11252, 41237389; 192876009420; X540YADB02; , 1,pcmg_470; 
cluster_14375, 41353360; SMW723QZKCXAR; , 1,pcmg_345; 
cluster_9577, 889899866733; , 1,techcrave_738; 
cluster_4943, 20LS0007US; 192158560823; , 1,howardcomputer_827; 
cluster_7890, A5SRUAKP2SDQOD7B; , 1,massgenie_77; 
cluster_6549, 191114059852; , 1,techcrave_1733; 
cluster_7285, 85896644484; DC8589664448CA; , 1,kaizyr_155; 
cluster_9833, GETBB73CCFAEHXX; , 1,techcrave_2427; 
cluster_8071, 192940947597; JXSJ7H6JROZT6YEU; , 1,massgenie_566; 
cluster_1606, 13813306; 889894863058; V1H00UTABA; , 1,pcmg_520; 
cluster_2480, 592594808; 191545817854; , 1,walmart_135; 
cluster_5586, KIDSZEEPADPNK; IN1N0187; 711091673447; , 1,microcart_205; 
cluster_13670, LATI54914D7J7; 889349992296; , 1,savingslots_70; 
cluster_18553, I7375A439GRYPUS; 884116277439; , 2,truecurate_62; bestbuy_428; 
cluster_4004, 501072121; 689354194421; , 1,walmart_868; 
cluster_8719, 889296750086; , 1,techcrave_623; 
cluster_7521, 193124467641; 20MD0025US; , 1,howardcomputer_1397; 
cluster_6781, 40994179; 2RNYM; , 1,pcmg_617; 
cluster_11707, CF54EP028VM; 885170311312; , 1,howardcomputer_1121; 
cluster_6917, 4051528298819; PS463E05V03HEN; , 1,Box_408; 
cluster_1870, SNOLAT221014SA; , 1,techcrave_2157; 
cluster_17801, 1WY59EAABU; NOT04488; 191628128600; , 2,Box_21; cclonline_7; 
cluster_13494, DZMQZA5PNDR52PK9; , 1,massgenie_4; 
cluster_8094, TPNTSNUBVYZCHIEN; , 1,massgenie_239; 
cluster_8655, 841631123108; NXGHJAA008; , 1,bestbuy_30; 
cluster_10915, 190780159408; , 1,techcrave_771; 
cluster_4351, LEN20L9001RUS; , 1,techcrave_1297; 
cluster_13726, FUJFAISP10485; , 1,techcrave_967; 
cluster_10763, 192330526210; , 1,savingslots_618; 
cluster_6003, 191800870136; 449412472; , 1,walmart_166; 
cluster_12095, 586711500; 192545543088; , 1,walmart_126; 
cluster_11057, 15AS120NR; 191628610549; , 1,truecurate_203; 
cluster_11032, Z0V20006J; , 1,portableone_69; 
cluster_13299, CF20C5183KM; , 1,portableone_147; 
cluster_3714, 80XH01RGUK; 192158099965; , 1,Box_159; 
cluster_1889, 885170313118; CF54FP061VM; , 1,howardcomputer_1937; 
cluster_12255, 793713779911; 523123262; , 1,walmart_194; 
cluster_12665, 247429542; 815592023401; , 1,walmart_94; 
cluster_12566, 47836539; 889894835338; , 1,walmart_62; 
cluster_9376, FUJBPC0030000WAAABJ; , 1,techcrave_886; 
cluster_22436, 192330718998; 1FY16US; 81CA000UUS; , 6,buydig_66; truecurate_16; techcrave_270; savingslots_414; antonline_873; bestbuy_730; 
cluster_12527, 887111367365; C2N36UAABA; , 1,howardcomputer_1239; 
cluster_3011, 2VM85UT; 193124680729; , 1,savingslots_278; 
cluster_4200, LEP52S20LB19; 192330060158; 20LB0019US; , 1,sdicraft_560; 
cluster_10131, 312223599; , 1,walmart_60; 
cluster_8806, DCH6Y88UTCA; 887758608012; , 1,kaizyr_43; 
cluster_2276, 605388922; 51716307693; , 1,walmart_428; 
cluster_4407, 5CZ70UCABA; , 1,macmall_371; 
cluster_22293, 190576699040; 80US0002US; , 5,bestbuy_768; savingslots_649; abt_18; macmall_353; antonline_687; 
cluster_1851, 192330017176; 20KH0035UK; , 1,Box_35; 
cluster_22370, 192876011751; G703GSWS71; , 5,buydig_218; truecurate_404; cukusa_53; bestbuy_312; antonline_844; 
cluster_7917, NOT05519; 9S714B141222; 4719072592615; , 1,cclonline_77; 
cluster_20762, 190781752585; HEZBSG41MP25; 20ER002KUS; 1MP25UTABA; , 3,sdicraft_489; antonline_342; savingslots_73; 
cluster_7233, 190780082720; , 1,techcrave_764; 
cluster_4174, 193015010024; 4AX54EAABU; , 1,Box_122; 
cluster_18011, 193015916630; 5JR26UTABA; , 2,antonline_66; howardcomputer_1031; 
cluster_17797, PC51184; 825633443495; 41181202; , 2,pcmg_133; macmall_244; 
cluster_8653, 20MM0003US; 192651115322; , 1,macmall_468; 
cluster_14372, DNBH7BH3LNNJVWF9; 190780180952; , 1,massgenie_47; 
cluster_12346, 191114727096; 591643609; , 1,walmart_189; 
cluster_6020, 4051528377309; PS595E1MU00XEN; , 1,Box_413; 
cluster_9827, 190781654384; 1LB79UAABA; , 1,howardcomputer_1869; 
cluster_7651, HPI1AJ93USABA; , 1,techcrave_299; 
cluster_1700, 884116269021; , 1,buydig_402; 
cluster_3723, 712015520; , 1,walmart_82; 
cluster_11721, SNOLAT186432SA; , 1,techcrave_2144; 
cluster_16319, SABRE15KV8CF1; NOT05293; 4719331945299; , 2,Box_429; cclonline_28; 
cluster_6194, GETBE23L5AAFDCX; , 1,techcrave_2540; 
cluster_11800, I55707371SLVPUS; 884116276371; , 1,bestbuy_418; 
cluster_5689, 190780291122; X9N34USABA; , 1,howardcomputer_2169; 
cluster_6206, 889349488737; , 1,techcrave_1876; 
cluster_14972, CF311D01VM; 885170343702; , 2,macmall_441; howardcomputer_905; 
cluster_17469, PC51230; 41224813; 825633449664; , 2,macmall_37; pcmg_369; 
cluster_9244, GS65STEALTHTHIN053; 824142160534; , 1,bestbuy_915; 
cluster_4240, CF311F728KM; , 1,howardcomputer_1447; 
cluster_4674, 41417587; PC51272; , 1,pcmg_188; 
cluster_18056, 884116219590; BBY513YMFX; , 2,bestbuy_420; truecurate_2; 
cluster_9880, 825633416529; M48001577; , 1,bestbuy_535; 
cluster_5100, 191114451144; NXGQLAA001; , 1,howardcomputer_1307; 
cluster_6892, 8984; 4QE15U8ABA; 192018032002; , 1,nautilusnet_19; 
cluster_18540, G37797934BLKPUS; 884116293934; , 2,bestbuy_399; truecurate_273; 
cluster_4797, GETBB834FDAEEXX; , 1,techcrave_2450; 
cluster_540, 886389157050; , 1,techcrave_1825; 
cluster_1274, 433BECE6EB0F2A32; , 1,massgenie_593; 
cluster_10788, TWDES14SPA7B5IX0P9; , 1,techcrave_1023; 
cluster_13167, 841631118890; NXGN4AA001; , 1,bestbuy_7; 
cluster_21680, 824142138885; 310655989; E4FBAE1E079B63B8; GS63VRSTEALTHPRO229; MSIGS63VRSTEALTHPRO229; , 4,walmart_172; massgenie_215; bestbuy_928; truecurate_65; 
cluster_12642, 738613271653; 132844770; , 1,walmart_124; 
cluster_11268, 191376658084; NXVDFAA008;TMX349M5375; B01M08E3QM; , 1,electronicsface-291.html; 
cluster_18660, 4718017001694; NOT05008; GM501GMEI007T; , 2,cclonline_177; Box_289; 
cluster_7788, 493350647; , 1,walmart_906; 
cluster_10823, PACF20A0204V; CF20A0204VM; 885170275935; , 1,sdicraft_319; 
cluster_8972, 725184022388; , 1,techcrave_647; 
cluster_11177, 885170303546; CF20C502VM; PACF20C502VM; , 1,sdicraft_374; 
cluster_21731, 889899050194; V2W11UTABA; 20HH000WUS; AFE4F6509A66B4BC; HEZ15G3V2W11; , 4,macmall_276; sdicraft_432; massgenie_248; savingslots_79; 
cluster_11780, 13868223; 746320094106; W0C83UTABA; , 1,pcmg_555; 
cluster_6669, NTL6LAA004;SW5012P19KD; B01B6EPZ2G; 884116261810; , 1,electronicsface-161.html; 
cluster_18286, 192545308083; 41175661; 3YG10UTABA; HE250G63YG10; , 2,pcmg_673; bhphotovideo_91; 
cluster_13248, 889349838129; , 1,abt_11; 
cluster_6902, 885170309579; CF54F503VM; , 1,howardcomputer_1783; 
cluster_7736, 80NV00W4US; 889899502723; B01LNOECNW; , 1,electronicsface-219.html; 
cluster_8595, 887276269436; XE501C13K02US; , 1,bestbuy_951; 
cluster_12266, LEN20FAS2NC00; , 1,techcrave_1139; 
cluster_10477, 524ESO1DD3CLJYDK; 884116283119; , 1,massgenie_441; 
cluster_4656, 20MD002PUS; IN5PF038; 193124461786; , 1,microcart_33; 
cluster_4913, KUECRQ2X39IFVTV1; , 1,massgenie_263; 
cluster_15128, F542UADH71; 889349838112; , 2,bestbuy_336; truecurate_161; 
cluster_10262, 357916888; 884116311140; , 1,walmart_889; 
cluster_5487, 2HU32UTABA; HEZB2HU32UT; , 1,sdicraft_467; 
cluster_5357, JSBFZEAYSGWP4GEP; 192158789347; , 1,massgenie_219; 
cluster_11126, 842776102287; , 1,abt_36; 
cluster_7566, 888863106820; , 1,techcrave_1719; 
cluster_17049, 190780766521; GOCWYC6JORK22OJD; , 2,massgenie_352; antonline_443; 
cluster_5386, 192018168749; , 1,antonline_376; 
cluster_494, WIB7NIVREWZTXDBH; , 1,massgenie_31; 
cluster_13106, SNOINS219014SD; , 1,techcrave_2044; 
cluster_2075, 20L8S2N500; , 1,howardcomputer_973; 
cluster_20657, 192545016797; DC3RS16UTCA; , 3,techcrave_84; antonline_102; kaizyr_129; 
cluster_5813, 889349658888; , 1,techcrave_1778; 
cluster_13277, 192018158375; 2WK04PA; , 1,jw_139; 
cluster_11592, SNOINS229654SA; , 1,techcrave_2079; 
cluster_12959, 190781857051; 1KT67UAABA; , 1,howardcomputer_1897; 
cluster_11814, LEN20FAS39H09; , 1,techcrave_1140; 
cluster_14692, 4719072569983; 9S716JE32006; , 1,Box_198; 
cluster_4089, G1U99UAABA; 888182507704; , 1,howardcomputer_2253; 
cluster_21804, 884116283270; LATI7490R5VYY; , 4,antonline_900; techcrave_2185; truecurate_469; bestbuy_460; 
cluster_4520, NXVDSAA001; 888863968763; , 1,howardcomputer_1215; 
cluster_11155, APMBAVMQ421; Z0UVMQ421BH; , 1,sdicraft_49; 
cluster_5264, 192545544993; 4FA42UAABA; , 1,howardcomputer_1667; 
cluster_10031, ZUAMMCETNQXEX65V; 190781714699; , 1,massgenie_634; 
cluster_3731, GETBB73C5DAEEXX; , 1,techcrave_2420; 
cluster_210, CF54FP090VM; , 1,howardcomputer_1701; 
cluster_8465, 4SZ31PADEMO; 290088110306; , 1,jw_105; 
cluster_10963, 889899905050; , 1,techcrave_752; 
cluster_5007, B01N6NOTIS; XMGP507stc; 4250519946634; , 1,gdxtech_75; 
cluster_4295, 889842193213; FJX00003; B07235S2XH; , 1,gdxtech_140; 
cluster_5994, 41236377; 192651172653; 20M9000YUS; , 1,pcmg_518; 
cluster_10729, 4NL13UTABA; 192545806923; 41227067; , 1,pcmg_606; 
cluster_22457, 192545300131; 2BMVSY0U7IGKSQTL; FY3CUJA4I6URO8I5; 3YE09UTABA; 41040411; , 6,techcrave_94; massgenie_324; massgenie_415; pcmg_672; buydig_451; antonline_249; 
cluster_3877, E72501568; 825633436053; , 1,bestbuy_451; 
cluster_9600, DC4TB35UTCA; 193015097490; , 1,kaizyr_211; 
cluster_6012, GT75TITAN093; 824142161739; , 1,bestbuy_926; 
cluster_6728, 604714513766; MLL42LLA; , 1,bestbuy_215; 
cluster_16412, 190780632468; X9V20UTABA; , 2,antonline_441; howardcomputer_319; 
cluster_9232, DMK210ABYW; , 1,techcrave_1931; 
cluster_9306, 1NL43UT; , 1,electronicsface-6.html; 
cluster_7204, LEN20LH0013US; , 1,techcrave_1344; 
cluster_1180, 884116256137; I3552C137BLK; , 1,truecurate_384; 
cluster_11324, E55401558; 825633437463; , 1,bestbuy_520; 
cluster_6927, TWDES14SP47B5IM8N9; , 1,techcrave_1021; 
cluster_3116, 49924087; 825633350304; , 1,walmart_560; 
cluster_7154, 877703704; , 1,walmart_685; 
cluster_12158, L402SAWH02OFCE; B01N5E5T48; 191628782918; , 1,nautilusnet_55; 
cluster_20287, 192330486286; 81CU0009US; , 3,truecurate_206; galleon_64; bestbuy_841; 
cluster_5048, CF20C5099KM; 885170280229; PACF20C5099K; , 1,sdicraft_317; 
cluster_8914, 885170299801; CF54F2518KM; , 1,howardcomputer_1851; 
cluster_4998, 884116292814; , 1,ebay_144; 
cluster_11578, 40432742; 190781189404; 1BS09UTABA; , 1,pcmg_96; 
cluster_13103, 191999996020; 80YW003XAU; , 1,jw_158; 
cluster_13870, HPIG3S13EPABA; , 1,techcrave_477; 
cluster_9050, 190781044697; , 1,techcrave_854; 
cluster_5815, 4015625606250; 30022718; , 1,Box_87; 
cluster_7755, NTLDSEK001; 4713883232289; , 1,Box_345; 
cluster_7808, 1UQ12EAABD; B072PRPGQC; , 1,gdxtech_15; 
cluster_6976, NXGTMSA013C77; , 1,jw_16; 
cluster_18166, 193015138254; DC4TN70UTCA; , 2,antonline_242; kaizyr_107; 
cluster_1118, 190780609071; Y5T66EAABD; B01JA3FUFW; , 1,gdxtech_192; 
cluster_936, F6YVDU28RQKARVMJ; 884116279365; , 1,massgenie_330; 
cluster_8798, E203MATBCL432B; 192876048825; , 1,bestbuy_277; 
cluster_3848, 56262926; 825633442115; , 1,walmart_489; 
cluster_7784, 81FK009TUS; 191628411320; , 1,savingslots_297; 
cluster_4555, SNOINS229173SA; , 1,techcrave_2076; 
cluster_11702, NOT05589; 4718017045438; 90NR00K2M03360; , 1,cclonline_110; 
cluster_7912, 191114098943; , 1,techcrave_1666; 
cluster_3022, 191628211678; 15CC510NR; , 1,truecurate_398; 
